experiment_order,experiment_id,experiment_name,or_fallback_k,semantic_weight,lexical_and_weight,lexical_or_weight,question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_score,semantic_rank,lexical_rank,semantic_distance,lexical_score,lexical_query_mode,ts_config,rrf_k,candidate_depth,detector_name,detected_language,language_confidence,language_confidence_margin,postgres_ts_config,language_supported,fallback_to_simple,language_note,lexical_and_candidates,lexical_or_candidates_added,lexical_or_fallback_used
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,68,68,general_es_pfizer_manual-pacientes_2007,p072_c00,72,es,0.010416666666666666,36.0,,0.7042003781855217,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,69,69,prostata_es_gepac_guia-cancer-de-prostata_2020,p165_c00,165,es,0.010416666666666666,,36.0,,2.0,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,70,70,general_es_gepac_guia-toxicidad-quimioterapia_v1,p024_c01,24,es,0.010309278350515464,37.0,,0.7055066823959351,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,71,71,general_es_pfizer_manual-pacientes_2007,p001_c00,1,es,0.010309278350515464,,37.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,72,72,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,p002_c01,2,en,0.01020408163265306,38.0,,0.7074914487448765,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,73,73,general_es_pfizer_manual-pacientes_2007,p010_c00,10,es,0.010101010101010102,39.0,,0.7077409450853429,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,74,74,general_es_pfizer_manual-pacientes_2007,p026_c00,26,es,0.010101010101010102,,39.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,75,75,general_es_pfizer_manual-pacientes_2007,p008_c00,8,es,0.01,40.0,,0.7085205912590027,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,76,76,general_es_pfizer_manual-pacientes_2007,p033_c00,33,es,0.01,,40.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,77,77,prostata_es_gepac_guia-cancer-de-prostata_2020,p193_c00,193,es,0.009900990099009901,41.0,,0.7112582670142311,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,78,78,mama_es_hureinasofia_protocolo-cancer-mama_2021,p055_c00,55,es,0.009900990099009901,,41.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,79,79,mama_es_esmo_guia-para-pacientes_v1,p008_c01,8,es,0.00980392156862745,42.0,,0.7130655348300934,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,80,80,mama_es_hureinasofia_protocolo-cancer-mama_2021,p058_c00,58,es,0.00980392156862745,,42.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,81,81,prostata_es_gepac_guia-cancer-de-prostata_2020,p181_c00,181,es,0.009708737864077669,43.0,,0.7132528040782451,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,82,82,mama_es_hureinasofia_protocolo-cancer-mama_2021,p063_c00,63,es,0.009708737864077669,,43.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,83,83,general_es_pfizer_manual-pacientes_2007,p002_c00,2,es,0.009615384615384616,44.0,,0.7133216857910156,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,84,84,mama_es_novartis_guia-pacientes-CM_2025,p029_c00,29,es,0.009615384615384616,,44.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,85,85,general_es_gepac_guia-toxicidad-quimioterapia_v1,p052_c01,52,es,0.009523809523809525,45.0,,0.7135112200233702,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,86,86,mama_es_novartis_guia-pacientes-CM_2025,p087_c00,87,es,0.009523809523809525,,45.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,87,87,general_es_pfizer_manual-pacientes_2007,p188_c00,188,es,0.009433962264150943,46.0,,0.7136890717559494,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,88,88,mama_es_novartis_guia-pacientes-CM_2025,p092_c00,92,es,0.009433962264150943,,46.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,89,89,mama_es_hureinasofia_protocolo-cancer-mama_2021,p120_c01,120,es,0.009345794392523364,47.0,,0.7145022281707656,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,90,90,mama_es_novartis_guia-pacientes-CM_2025,p092_c01,92,es,0.009345794392523364,,47.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,91,91,general_es_pfizer_manual-pacientes_2007,p010_c01,10,es,0.009259259259259259,48.0,,0.7158809900283813,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,92,92,mama_es_seom_cancer-mama_2025,p006_c00,6,es,0.009259259259259259,,48.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,93,93,prostata_es_gepac_guia-cancer-de-prostata_2020,p172_c00,172,es,0.009174311926605505,49.0,,0.717744767665863,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,94,94,mama_es_seom_cancer-mama_2025,p013_c00,13,es,0.009174311926605505,,49.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,95,95,prostata_es_esmo_guia-para-pacientes_2022,p008_c00,8,es,0.00909090909090909,50.0,,0.7181072235107422,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,96,96,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p021_c00,21,es,0.00909090909090909,,50.0,,1.9,or_fallback,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,97,97,prostata_es_gepac_guia-cancer-de-prostata_2020,p056_c00,56,es,0.009009009009009009,51.0,,0.7193924784660339,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,98,98,general_es_pfizer_manual-pacientes_2007,p052_c01,52,es,0.008928571428571428,52.0,,0.7201566994190216,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,99,99,general_es_gepac_guia-toxicidad-quimioterapia_v1,p056_c01,56,es,0.008849557522123894,53.0,,0.7205769717693329,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q001,¿Qué es la astenia?,hybrid,100,100,general_es_pfizer_manual-pacientes_2007,p197_c01,197,es,0.008771929824561403,54.0,,0.7205783295286692,,,simple,60,100,lingua,ca,0.46487836440664765,0.18713738947308445,simple,False,True,Language 'ca' is not supported by the retrieval configuration; defaulting to simple.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,1,1,general_es_pfizer_manual-pacientes_2007,p107_c00,107,es,0.024722804914593947,11.0,34.0,0.5671933760402611,0.8,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,2,2,prostata_es_seom_cancer-prostata_2025,p010_c01,10,es,0.023822791864028976,37.0,14.0,0.6091397288185276,1.0,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,3,3,mama_es_novartis_guia-pacientes-CM_2025,p023_c00,23,es,0.0237879767291532,59.0,5.0,0.6280223692675562,1.1,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,4,4,general_es_pfizer_manual-pacientes_2007,p150_c00,150,es,0.01639344262295082,1.0,,0.44293095341530353,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,5,5,general_es_pfizer_manual-pacientes_2007,p071_c00,71,es,0.01639344262295082,,1.0,,1.4,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,6,6,mama_es_esmo_guia-para-pacientes_v1,p059_c01,59,es,0.016129032258064516,2.0,,0.5034861414585647,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,7,7,general_es_pfizer_manual-pacientes_2007,p059_c00,59,es,0.016129032258064516,,2.0,,1.3000001,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,8,8,mama_es_novartis_guia-pacientes-CM_2025,p118_c00,118,es,0.015873015873015872,3.0,,0.5070213524394804,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,9,9,mama_es_novartis_guia-pacientes-CM_2025,p019_c00,19,es,0.015873015873015872,,3.0,,1.2,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,10,10,general_es_pfizer_manual-pacientes_2007,p071_c01,71,es,0.015625,4.0,,0.5308601576602553,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,11,11,mama_es_seom_cancer-mama_2025,p022_c00,22,es,0.015625,,4.0,,1.2,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,12,12,prostata_es_seom_cancer-prostata_2025,p011_c00,11,es,0.015543738678197862,97.0,49.0,0.652363945614217,0.8,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,13,13,general_es_gepac_guia-toxicidad-quimioterapia_v1,p013_c01,13,es,0.015384615384615385,5.0,,0.5320085464723596,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,14,14,general_es_pfizer_manual-pacientes_2007,p057_c01,57,es,0.015151515151515152,6.0,,0.5342583219485972,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,15,15,general_es_pfizer_manual-pacientes_2007,p055_c00,55,es,0.015151515151515152,,6.0,,1.0,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,16,16,prostata_es_gepac_guia-cancer-de-prostata_2020,p181_c00,181,es,0.014925373134328358,7.0,,0.5343961438176718,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,17,17,general_es_pfizer_manual-pacientes_2007,p093_c00,93,es,0.014925373134328358,,7.0,,1.0,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,18,18,mama_es_novartis_guia-pacientes-CM_2025,p054_c00,54,es,0.014705882352941176,8.0,,0.5522705120798438,,,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
1,baseline_or50_w1_1_1,Baseline OR=50,50,1.0,1.0,1.0,Q002,¿Qué debe hacer un paciente si tiene una temperatura de 38º o más?,hybrid,19,19,mama_es_hureinasofia_protocolo-cancer-mama_2021,p055_c00,55,es,0.014705882352941176,,8.0,,1.0,or_fallback,spanish,60,100,lingua,es,0.8550184920884287,0.7602593552419917,spanish,True,False,Using PostgreSQL 'spanish' configuration.,0,50,True
