question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,original_covered_claim_ids,review_status,decision,confidence,evidence_origin,retrieved_by,source_content_sha256,evidence_text_sha256,source_exists_in_docs,ingestion_gap,claim_text_changed_since_machine_judgment,needs_human_revalidation,status,reviewer_type,adjudication_status,review_notes
Q028,Q028-E0007,p009_c01,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,Genetic testing and BRCA‑associated disease BRCA and BRCA2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46].,3,Q028-C10,Q028-C10,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;lexical_claim_snapshot,6f8fcd809cf3bb5bd636ac0f678c89ef7747fc90342c00a40986cbeb8482bdd8,7dec04f8baca1598c782a6b84e134a993f89f049221980238b43161f8814934d,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0008,p009_c02,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46]. In addition to cancer family history and single personal criteria related to early onset or phenotype, testing criteria for BRCA1 and BRCA2 genes have been expanded over time to optimize identification of putative patients who might benefit from active therapies that create DNA double-strand breaks or stalled replication forks, such as the platinum salts or PARPi.",3,Q028-C10,Q028-C10,machine_only_unreviewed,accept_provisional,medium,database_chunk,existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,33ba744bcbae89e9502b415add289ba8037b999856a88d3f080f37a9ed557bbc,396dd6a15333122eb918019b44e989060d5a297845c859417118c6841fbb64d1,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0011,p011_c00,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"However, its incidence can be higher among males with either genetic disorders or germline mutations in cancer susceptibility genes (BRCA2, CHEK2, ATM and PALB2) regardless of family history [57].",3,Q028-C11,Q028-C11,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot,6eb8ce18fcde935bf10a856bf5c28b72b529da633555bba5b05e211b29c1f0f5,321159e12a965908bd08031bc644fc2e8b27692f5b87978423cf6770af66a918,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0013,p001_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,1,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"González‑del‑Alba10 on behalf of the SEOM Hereditary Cancer Working GroupIA1 Received: 5 December 2019 / Accepted: 5 December 2019 / Published online: 30 December 2019 © The Author(s) 2019 Abstract Mutations in BRCA1 and BRCA2 high penetrance genes account for most hereditary breast and ovarian cancer, although other new high-moderate penetrance genes included in multigene panels have increased the genetic diagnosis of hereditary breast and ovarian cancer families by 50%.",3,Q028-C01,Q028-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,3e0e8706a60b246f85643d6beb81a670f647d822b03fc9f1399e01aafcff215a,482e504a9a556cb9a4532bf9568f543b6c183c44a7d48e72222f70a77cdc064f,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0016,p002_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,2,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Hereditary breast and ovarian cancer syndrome (HBOC): Introduction Hereditary breast and ovarian cancer (HBOC) is a syndrome that involves increased predisposition primarily to breast cancer (BC), and/or to ovarian cancer (OC). Most breast and ovarian cancers are sporadic, while hereditary predisposition accounts for 10-15% of the cases, principally with respect to germline mutations in high penetrance BRCA1/2 genes. Cumulative BC risk for BRCA1 and BRCA2 mutation carriers at 70 years of age is about 57%, respectively, while cumulative OC risk is approximately 40% for BRCA1 and 18% for BRCA2 m",3,Q028-C02;Q028-C01;Q028-C03,Q028-C02;Q028-C01;Q028-C03,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,b86e6df174e1e9e28fda53c7c801ceb3217c04c3c1145fcdf7977a5ad219cde8,10a9135e9b7dd064c1dd714e72eaac698c6961edc8a7d7e0026ac19fc7609a76,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0019,p003_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Genetic testing methodologies in HBOC HBOC linked to pathogenic variants in high and moderate penetrance cancer genes constitutes 5 and 15% of the burden of breast and ovarian cancer, respectively. BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/",3,Q028-C10;Q028-C01;Q028-C04,Q028-C10;Q028-C01;Q028-C04,machine_only_unreviewed,accept_provisional,medium,database_chunk,document_claim_search;existing_gold_db_chunk;lexical_claim_snapshot,58c10ea2cc7ac5cc182c90fc62a6887e39111df7f04235efcabee531fc974eec,36d8154bcc31f647c67f66a65a6ef247701e308f2c5904c202a75d2df36d4318,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0020,p003_c01,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/CHEK2 (in BC) and BRIP1, RAD51C, RAD51D, MLH1, MSH2, and MSH6 (in OvC) [7].",3,Q028-C04,Q028-C04,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,2cdf6c2613138e318246b531c8da0e03396a563b6e27a8909d2c8fd68080dd67,b0d309834b9226a238e717923ed2676a1945b8f65079caaf8ee64a5e90e6f71c,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0033,p009_c01,mama_en_seom-geicam-solti_clinical-guidelines_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,Genetic testing and BRCA‑associated disease BRCA and BRCA2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46].,3,Q028-C10,Q028-C10,human_reviewed,accept,human_confidence_not_recorded,database_chunk,lexical_claim_snapshot,6f8fcd809cf3bb5bd636ac0f678c89ef7747fc90342c00a40986cbeb8482bdd8,7dec04f8baca1598c782a6b84e134a993f89f049221980238b43161f8814934d,false,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia soporta el claim.
Q028,Q028-E0034,p009_c02,mama_en_seom-geicam-solti_clinical-guidelines_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,"2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46]. In addition to cancer family history and single personal criteria related to early onset or phenotype, testing criteria for BRCA1 and BRCA2 genes have been expanded over time to optimize identification of putative patients who might benefit from active therapies that create DNA double-strand breaks or stalled replication forks, such as the platinum salts or PARPi.",3,Q028-C10,Q028-C10,human_reviewed,accept,human_confidence_not_recorded,database_chunk,lexical_claim_snapshot,33ba744bcbae89e9502b415add289ba8037b999856a88d3f080f37a9ed557bbc,396dd6a15333122eb918019b44e989060d5a297845c859417118c6841fbb64d1,false,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia soporta el claim.
Q028,Q028-E0035,p011_c00,mama_en_seom-geicam-solti_clinical-guidelines_2022,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,"However, its incidence can be higher among males with either genetic disorders or germline mutations in cancer susceptibility genes (BRCA2, CHEK2, ATM and PALB2) regardless of family history [57].",3,Q028-C11,Q028-C11,human_reviewed,accept,human_confidence_not_recorded,database_chunk,lexical_claim_snapshot,6eb8ce18fcde935bf10a856bf5c28b72b529da633555bba5b05e211b29c1f0f5,321159e12a965908bd08031bc644fc2e8b27692f5b87978423cf6770af66a918,false,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia soporta el claim.
Q028,Q028-E0037,p013_c00,mama_es_esmo_guia-para-pacientes_v1,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Una mujer portadora de una mutación del gen BRCA1 tiene un riesgo de por vida del 65-95% de padecer cáncer de mama, y se cree que más del 90% de los cánceres hereditarios de mama y ovario se deben a una mutación del gen BRCA1 o BRCA2 (PaluchShimon et al.",3,Q028-C05,Q028-C05,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;semantic_search_persisted,7be4af310f41aaa8277c9683adae0f41aac2e7ef187fbb4286c75335c2326328,3a9bd19ed8e05905ae30df9a795fe1cff850cb7c812215d0800720fcd9ffcf20,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0042,p034_c00,mama_es_esmo_guia-para-pacientes_v1,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Grupos de población especiales Pacientes con mutaciones del gen BRCA Debido a su mayor riesgo de desarrollar cáncer de mama, a las mujeres portadoras de una mutación del gen BRCA1 o BRCA2 se les puede ofrecer una mastectomía bilateral preventiva con reconstrucción mamaria y una salpingooforectomía bilateral. Después de una mastectomía bilateral, el riesgo de cáncer de mama en estas pacientes se reduce en un 90-95% (Cardoso et al. 2018).",2,Q028-C05,Q028-C05,human_reviewed,accept,human_confidence_not_recorded,database_chunk,document_claim_search;lexical_claim_snapshot,31874eb7948ce693cc23534b55ceaabb086a3694b06e363a2226536d0d28c416,511eccab9e9c97e4b4d3a0242105bc677ec874179d5aa64ecfd93026e2d86188,true,false,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,Soporta el claim de manera parcial.
Q028,Q028-E0044,p068_c01,mama_es_esmo_guia-para-pacientes_v1,68,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"S Medicamentos que ayudan a prevenir o desacelerar la osteoporosis y previenen la fractura de huesos y otros problemas óseos causados por metástasis óseas; también se usan en el tratamiento adyuvante BRCA1 Gen que cuando ha mutado (no funciona correctamente), se asocia con un riesgo muy alto de cáncer de mama y de ovario BRCA2 Gen q",3,Q028-C06;Q028-C07,Q028-C06;Q028-C07,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,5d3ba7d34e022288048689c28cecc29e386e17f214a55e80cdd6dd98354f26eb,63948fc32b7c7ec301ad6481a10f3f88316a42dad4c9d0ee34c8a64f4be4ffb2,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0053,p004_c00,mama_es_seom_cancer-mama_2025,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,El 20-25% de las mutaciones responsables de los cánceres de mama hereditarios ocurren en los genes BRCA 1 y 2.,3,Q028-C09;Q028-C08,Q028-C09;Q028-C08,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;lexical_claim_snapshot;semantic_search_persisted,9431033808193d55aa441cc53693cef90a0afec9bf43c7b9fd0944b76594f204,5cf9d1e1b6820fc5de7afb69bd8ca24950ae0306567bb92450b36842011b1c9a,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q028,Q028-E0076,,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Genetic testing methodologies in HBOC HBOC linked to pathogenic variants in high and moderate penetrance cancer genes constitutes 5 and 15% of the bur - den of breast and ovarian cancer, respectively. BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/CHEK2 (in BC) and BRIP1, RAD51C, RAD51D, MLH1, MSH2, and MSH6 (in OvC) [7 ].",3,Q028-C04,Q028-C04,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search;gold_document_verification,4c49d6f9ea5cf81a9de6b63e7dfa848a71d8a2947531b878dcab1ddf8b9c66d7,b987eda5300ca193312053231a466cf0e7f4bf632e060fb2a82451719cb2823d,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q028,Q028-E0077,,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Genetic testing methodologies in HBOC HBOC linked to pathogenic variants in high and moderate penetrance cancer genes constitutes 5 and 15% of the bur - den of breast and ovarian cancer, respectively. BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/CHEK2 (in BC) and BRIP1, RAD51C, RAD51D, MLH1, MSH2, and MSH6 (in OvC) [7 ].",3,Q028-C04,Q028-C04,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search,b987eda5300ca193312053231a466cf0e7f4bf632e060fb2a82451719cb2823d,b987eda5300ca193312053231a466cf0e7f4bf632e060fb2a82451719cb2823d,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia si apoya el claim.
Q029,Q029-E0008,p072_c00,mama_es_esmo_guia-para-pacientes_v1,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Inhibe la CDK4/6 para reducir la proliferación de las células tumorales PANCITOPENIA Niveles bajos de glóbulos rojos, glóbulos blancos y plaquetas en la sangre PARESTESIA Sensación de pinchazo, hormigueo o entumecimiento que generalmente se siente en los brazos, las piernas, las manos o los pies PERTUZUMAB Tipo de terapia dirigida que se usa para tratar el cáncer de mama HER2-positivo PLATINO Metal que es un componente importante de ciertos medicamentos contra el cáncer, como el carboplatino POLI ADP-RIBOSA POLIMERASA (PARP) Enzima que interviene en muchas funciones celulares, como la reparaci",3,Q029-C01,Q029-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,19f8de8d5bd5c3ab26e35d2dcdf47b4a3bc1746d69a6484f6add19f53ca7ad2a,7eba15cdd4aa88c85a2be304c39eefa4e3e9338a613fc48168378ca61e27ed3e,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q030,Q030-E0003,p028_c00,general_es_gepac_guia-toxicidad-quimioterapia_v1,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Cardiotoxicidad crónica: La que aparece entre la última dosis de quimioterapia hasta 2 años y medio después. Las manifestaciones clínicas son similar a los de la insufi ciencia cardíaca congestiva de otra causa (sensación de falta de aire o disnea, cardiomegalia, edema periférico o hinchazón de las extremidades,",3,Q030-C02,Q030-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,e68e91a4c3c904a9c12016d1969b568e7ec163c5e857bf87457073cabc669029,5a31a06860318e64a252f63d281d6ffdb44693a0a13d0cb55860421ddd79d289,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q030,Q030-E0004,p028_c01,general_es_gepac_guia-toxicidad-quimioterapia_v1,28,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"manifestaciones clínicas son similar a los de la insufi ciencia cardíaca congestiva de otra causa (sensación de falta de aire o disnea, cardiomegalia, edema periférico o hinchazón de las extremidades, derrame pleural o presencia de líquido en pleura, taquipnea o aumento del número de respiraciones por minuto, etc...",3,Q030-C02,Q030-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,9baadb2834e062e6c964631705b8221f5de9e0b1d960d8f831c609250dccb28c,77bc2a3e3e74af3d8d2460db8ad0846eb573c7096470fbfc6c8f82f963f4190c,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q030,Q030-E0007,p040_c00,general_es_gepac_guia-toxicidad-quimioterapia_v1,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"Toxicidad por quimioterapia anemia dependerán de su grado (cansancio o astenia, palidez de las mucosas, fatiga o disnea...",3,Q030-C03,Q030-C03,machine_only_unreviewed,accept_provisional,medium,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,1cd8028661e00c0785c890120664000f4b3759aec4a6546c26b08bd49c59be0f,ef5a84c71235f989bfd19c38a53410169f20ab95c89ecdfe0a0ce515a11365a3,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q030,Q030-E0033,p069_c00,mama_es_esmo_guia-para-pacientes_v1,69,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"GLOSARIO CAPECITABINA Medicamento de quimioterapia que se administra por vía oral CARBOPLATINO Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo o en el pecho CICLOFOSFAMIDA Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo o en el pecho, o por vía oral CIRUGÍA DE CONSERVACIÓN DE LA MAMA Cirugía para extirpar un tumor y el tejido mamario circundante, conservando la mayor parte posible de la mama CISPLATINO Medicamento de quimioterapia que se administra a través de una perfusión en una vena en el brazo",3,Q030-C01,Q030-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,existing_gold_db_chunk;lexical_claim_snapshot;lexical_spanish,6e17c9113e96b35dfc9d54ec4c2697f4020061b8aa740c6d6067ce72c035b065,f5fac4c9152d12de48250a94ba3c5330a400060af2bf54cb4e0a3351511e879c,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q030,Q030-E0043,p057_c01,prostata_es_esmo_guia-para-pacientes_2022,57,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,ados por las metástasis óseas DISECCIÓN DE GANGLIOS PÉLVICOS Procedimiento para extirpar ganglios linfáticos pélvicos para ver si contienen células cancerosas DISGEUSIA Cambio en el sentido del gusto DISNEA Falta de aliento DISPEPSIA Término médico para la indigestión DOCETAX,3,Q030-C01,Q030-C01,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,5ae9322a536064df5d4d9deed8e0de19b4b27ba50e4a1f58896a7eb19ab5cb43,1de9d47f362a907c1d9662e3d1cf4e3ec4357faa5595997efa77fbd46ce7def8,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q030,Q030-E0048,,general_es_gepac_guia-toxicidad-quimioterapia_v1,40,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_gepac_guia-toxicidad-quimioterapia_v1.pdf,es,"T oxicidad por quimioterapia38 anemia dependerán de su grado (cansancio o astenia, palidez de las muco- sas, fatiga o disnea...",3,Q030-C03,Q030-C03,human_reviewed,accept,human_confidence_not_recorded,document_only,document_claim_search;gold_document_verification,c0a8527e210d16e0b78d7e3f3a080f3a6768ebbd0c3f66a7d431f2665bf35c40,c0a8527e210d16e0b78d7e3f3a080f3a6768ebbd0c3f66a7d431f2665bf35c40,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia soporta el claim.
Q031,Q031-E0014,p072_c00,mama_es_esmo_guia-para-pacientes_v1,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Inhibe la CDK4/6 para reducir la proliferación de las células tumorales PANCITOPENIA Niveles bajos de glóbulos rojos, glóbulos blancos y plaquetas en la sangre PARESTESIA Sensación de pinchazo, hormigueo o entumecimiento que generalmente se siente en los brazos, las piernas, las manos o los pies PERTUZUMAB Tipo de terapia dirigida que se usa para tratar el cáncer de mama HER2-positivo PLATINO Metal que es un componente importante de ciertos medicamentos contra el cáncer, como el carboplatino POLI ADP-RIBOSA POLIMERASA (PARP) Enzima que interviene en muchas funciones celulares, como la reparaci",3,Q031-C01;Q031-C02,Q031-C01;Q031-C02,machine_only_unreviewed,accept_provisional,high,database_chunk,document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_spanish,19f8de8d5bd5c3ab26e35d2dcdf47b4a3bc1746d69a6484f6add19f53ca7ad2a,7eba15cdd4aa88c85a2be304c39eefa4e3e9338a613fc48168378ca61e27ed3e,true,false,false,true,provisional_machine_judgment_not_human_reviewed,machine_proposed,not_adjudicated,
Q031,Q031-E0026,,mama_es_esmo_guia-para-pacientes_v1,72,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Puede indicar disfunción renal PRURITO Picazón severa en la piel QUIMIOTERAPIA Tipo de tratamiento del cáncer con un medicamento que mata las células cancerosas al dañarlas, de manera que no se puedan reproducir y diseminar QUINASAS DEPENDIENTES DE LA CICLINA 4/6 (CDK4/6) Enzimas que impulsan la proliferación celular RADIACIÓN IONIZANTE Tipo de partícula u onda electromagnética que tiene suficiente energía para ionizar o eliminar electrones de un átomo (por ejemplo, rayos X ) RADIOEMBOLIZACIÓN Tipo de radioterapia interna que se usa para tratar las metástasis hepáticas.",3,Q031-C02,Q031-C02,human_reviewed,accept,human_confidence_not_recorded,document_only,document_exact_claim,33247a61483d6bd1343474d9369764000b7214c9529586f7d2f0cc781e965081,33247a61483d6bd1343474d9369764000b7214c9529586f7d2f0cc781e965081,true,true,false,false,human_reviewed_single_reviewer,single_human_reviewer,not_adjudicated,La evidencia soporta el claim.
