question_id,question,strategy,rank,original_rank,doc_id,chunk_id,page_num,chunk_lang,raw_distance,raw_score,detected_language,rrf_k
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,8,8,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,p010_c00,10,es,,0.014705882352941176,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,9,9,prostata_es_esmo_guia-para-pacientes_2022,p011_c00,11,es,,0.014492753623188406,es,60.0
Q021,¿Qué síntomas causa la falta de estrógenos?,language_aware_hybrid,10,10,mama_es_novartis_guia-pacientes-CM_2025,p094_c00,94,es,,0.014285714285714285,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,1,1,mama_es_esmo_guia-para-pacientes_v1,p024_c00,24,es,0.2888449430465698,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,2,2,mama_es_esmo_guia-para-pacientes_v1,p028_c00,28,es,0.30343923876998513,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,3,3,mama_es_seom_cancer-mama_2025,p021_c00,21,es,0.3086528778076172,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,4,4,mama_es_esmo_guia-para-pacientes_v1,p005_c01,5,es,0.3122847862413386,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,5,5,mama_es_hureinasofia_protocolo-cancer-mama_2021,p082_c01,82,es,0.31856608390808105,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,6,6,mama_es_esmo_guia-para-pacientes_v1,p032_c00,32,es,0.3239440321922302,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,7,7,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p013_c04,13,en,0.33235440657410464,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,8,8,mama_en_seom-geicam-solti_clinical-guidelines_2022,p013_c04,13,en,0.33235440657410464,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,9,9,mama_es_esmo_guia-para-pacientes_v1,p023_c01,23,es,0.335945725440979,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,semantic,10,10,mama_es_esmo_guia-para-pacientes_v1,p005_c02,5,es,0.3361698389053345,,es,
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p024_c00,24,es,,0.01639344262295082,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p028_c00,28,es,,0.016129032258064516,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,3,3,mama_es_seom_cancer-mama_2025,p021_c00,21,es,,0.015873015873015872,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,4,4,mama_es_esmo_guia-para-pacientes_v1,p005_c01,5,es,,0.015625,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,5,5,mama_es_hureinasofia_protocolo-cancer-mama_2021,p082_c01,82,es,,0.015384615384615385,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,6,6,mama_es_esmo_guia-para-pacientes_v1,p032_c00,32,es,,0.015151515151515152,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,7,7,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,p013_c04,13,en,,0.014925373134328358,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,8,8,mama_en_seom-geicam-solti_clinical-guidelines_2022,p013_c04,13,en,,0.014705882352941176,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p023_c01,23,es,,0.014492753623188406,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,hybrid,10,10,mama_es_esmo_guia-para-pacientes_v1,p005_c02,5,es,,0.014285714285714285,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p024_c00,24,es,,0.01639344262295082,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p028_c00,28,es,,0.016129032258064516,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,3,3,mama_es_seom_cancer-mama_2025,p021_c00,21,es,,0.015873015873015872,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,4,4,mama_es_esmo_guia-para-pacientes_v1,p005_c01,5,es,,0.015625,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,5,5,mama_es_hureinasofia_protocolo-cancer-mama_2021,p082_c01,82,es,,0.015384615384615385,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,6,6,mama_es_esmo_guia-para-pacientes_v1,p032_c00,32,es,,0.015151515151515152,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,7,7,mama_es_esmo_guia-para-pacientes_v1,p023_c01,23,es,,0.014925373134328358,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p005_c02,5,es,,0.014705882352941176,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p027_c00,27,es,,0.014492753623188406,es,60.0
Q022,¿Se puede usar antidepresivos en pacientes con cancer de mama?,language_aware_hybrid,10,10,mama_es_esmo_guia-para-pacientes_v1,p052_c01,52,es,,0.014285714285714285,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,1,1,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p014_c04,14,en,0.2726037339804318,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,2,2,general_es_pfizer_manual-pacientes_2007,p019_c01,19,es,0.30897343158721924,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,3,3,mama_es_esmo_guia-para-pacientes_v1,p073_c01,73,es,0.3385411500930786,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,4,4,mama_es_esmo_guia-para-pacientes_v1,p023_c02,23,es,0.3578717134480195,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p104_c00,104,es,0.36751413345336914,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p035_c01,35,es,0.3678479602291569,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c00,38,es,0.36862683296203613,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,8,8,mama_es_seom_cancer-mama_2025,p021_c00,21,es,0.37440645694732666,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,9,9,mama_en_esmo_early-breast-cancer-guidelines_2023,p022_c03,22,en,0.38925039768218994,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,semantic,10,10,mama_es_novartis_guia-pacientes-CM_2025,p092_c00,92,es,0.3932288054687486,,es,
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,1,1,mama_en_nccn_clinical-practice-guidelines-in-oncology_2024,p014_c04,14,en,,0.01639344262295082,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,2,2,general_es_pfizer_manual-pacientes_2007,p019_c01,19,es,,0.016129032258064516,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,3,3,mama_es_esmo_guia-para-pacientes_v1,p073_c01,73,es,,0.015873015873015872,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,4,4,mama_es_esmo_guia-para-pacientes_v1,p023_c02,23,es,,0.015625,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p104_c00,104,es,,0.015384615384615385,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p035_c01,35,es,,0.015151515151515152,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c00,38,es,,0.014925373134328358,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,8,8,mama_es_seom_cancer-mama_2025,p021_c00,21,es,,0.014705882352941176,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,9,9,mama_en_esmo_early-breast-cancer-guidelines_2023,p022_c03,22,en,,0.014492753623188406,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,hybrid,10,10,mama_es_novartis_guia-pacientes-CM_2025,p092_c00,92,es,,0.014285714285714285,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p073_c01,73,es,,0.03252247488101533,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p023_c01,23,es,,0.02854251012145749,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,3,3,mama_es_esmo_guia-para-pacientes_v1,p068_c00,68,es,,0.027500922849760058,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,4,4,general_es_gepac_guia-toxicidad-quimioterapia_v1,p033_c00,33,es,,0.02719970792259949,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,5,5,mama_es_novartis_guia-pacientes-CM_2025,p090_c00,90,es,,0.027118043247075504,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,6,6,prostata_es_seom_cancer-prostata_2025,p024_c01,24,es,,0.025934278350515465,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,7,7,general_es_pfizer_manual-pacientes_2007,p019_c01,19,es,,0.01639344262295082,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p023_c02,23,es,,0.015873015873015872,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,9,9,prostata_es_gepac_guia-cancer-de-prostata_2020,p104_c00,104,es,,0.015625,es,60.0
Q023,¿Qué efecto tiene la quimioterapia sobre los ovarios?,language_aware_hybrid,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p035_c01,35,es,,0.015384615384615385,es,60.0
Q024,¿Qué es la dispareunia?,semantic,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p087_c00,87,es,0.6225749181166333,,,
Q024,¿Qué es la dispareunia?,semantic,2,2,mama_es_esmo_guia-para-pacientes_v1,p071_c01,71,es,0.6266998648643494,,,
Q024,¿Qué es la dispareunia?,semantic,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p175_c00,175,es,0.6286348181149248,,,
Q024,¿Qué es la dispareunia?,semantic,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c00,77,es,0.6378864512308156,,,
Q024,¿Qué es la dispareunia?,semantic,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p177_c00,177,es,0.6427849233150482,,,
Q024,¿Qué es la dispareunia?,semantic,6,6,prostata_es_gepac_guia-cancer-de-prostata_2020,p181_c00,181,es,0.6437118543300584,,,
Q024,¿Qué es la dispareunia?,semantic,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p034_c00,34,es,0.6458993554115295,,,
Q024,¿Qué es la dispareunia?,semantic,8,8,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c00,9,es,0.6634106338024139,,,
Q024,¿Qué es la dispareunia?,semantic,9,9,general_es_gepac_guia-toxicidad-quimioterapia_v1,p030_c00,30,es,0.6641524038223974,,,
Q024,¿Qué es la dispareunia?,semantic,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p014_c00,14,es,0.6647488374933253,,,
Q024,¿Qué es la dispareunia?,hybrid,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p087_c00,87,es,,0.01639344262295082,,60.0
Q024,¿Qué es la dispareunia?,hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p071_c01,71,es,,0.016129032258064516,,60.0
Q024,¿Qué es la dispareunia?,hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p175_c00,175,es,,0.015873015873015872,,60.0
Q024,¿Qué es la dispareunia?,hybrid,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c00,77,es,,0.015625,,60.0
Q024,¿Qué es la dispareunia?,hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p177_c00,177,es,,0.015384615384615385,,60.0
Q024,¿Qué es la dispareunia?,hybrid,6,6,prostata_es_gepac_guia-cancer-de-prostata_2020,p181_c00,181,es,,0.015151515151515152,,60.0
Q024,¿Qué es la dispareunia?,hybrid,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p034_c00,34,es,,0.014925373134328358,,60.0
Q024,¿Qué es la dispareunia?,hybrid,8,8,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c00,9,es,,0.014705882352941176,,60.0
Q024,¿Qué es la dispareunia?,hybrid,9,9,general_es_gepac_guia-toxicidad-quimioterapia_v1,p030_c00,30,es,,0.014492753623188406,,60.0
Q024,¿Qué es la dispareunia?,hybrid,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p014_c00,14,es,,0.014285714285714285,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,1,1,prostata_es_gepac_guia-cancer-de-prostata_2020,p087_c00,87,es,,0.01639344262295082,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p071_c01,71,es,,0.016129032258064516,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,3,3,prostata_es_gepac_guia-cancer-de-prostata_2020,p175_c00,175,es,,0.015873015873015872,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,4,4,prostata_es_gepac_guia-cancer-de-prostata_2020,p077_c00,77,es,,0.015625,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p177_c00,177,es,,0.015384615384615385,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,6,6,prostata_es_gepac_guia-cancer-de-prostata_2020,p181_c00,181,es,,0.015151515151515152,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,7,7,mama_es_hureinasofia_protocolo-cancer-mama_2021,p034_c00,34,es,,0.014925373134328358,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,8,8,general_es_gepac_guia-toxicidad-quimioterapia_v1,p009_c00,9,es,,0.014705882352941176,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,9,9,general_es_gepac_guia-toxicidad-quimioterapia_v1,p030_c00,30,es,,0.014492753623188406,,60.0
Q024,¿Qué es la dispareunia?,language_aware_hybrid,10,10,prostata_es_gepac_guia-cancer-de-prostata_2020,p014_c00,14,es,,0.014285714285714285,,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,1,1,mama_en_esmo_early-breast-cancer-guidelines_2023,p024_c01,24,en,0.38101693278651916,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,2,2,mama_es_hureinasofia_protocolo-cancer-mama_2021,p055_c01,55,es,0.44018074513558914,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,3,3,mama_es_novartis_guia-pacientes-CM_2025,p093_c01,93,es,0.4655976572989011,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,4,4,general_es_pfizer_manual-pacientes_2007,p019_c01,19,es,0.4677050392451896,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p090_c00,90,es,0.46898198127746205,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c00,38,es,0.4706684631507664,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,7,7,mama_es_esmo_guia-para-pacientes_v1,p004_c01,4,es,0.4709221405340508,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,8,8,mama_es_esmo_guia-para-pacientes_v1,p026_c01,26,es,0.47344180783282475,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,9,9,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c01,38,es,0.4773986028074376,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,semantic,10,10,mama_es_esmo_guia-para-pacientes_v1,p062_c01,62,es,0.47932198273932536,,es,
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,1,1,mama_en_esmo_early-breast-cancer-guidelines_2023,p024_c01,24,en,,0.01639344262295082,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,2,2,mama_es_hureinasofia_protocolo-cancer-mama_2021,p055_c01,55,es,,0.016129032258064516,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,3,3,mama_es_novartis_guia-pacientes-CM_2025,p093_c01,93,es,,0.015873015873015872,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,4,4,general_es_pfizer_manual-pacientes_2007,p019_c01,19,es,,0.015625,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,5,5,prostata_es_gepac_guia-cancer-de-prostata_2020,p090_c00,90,es,,0.015384615384615385,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,6,6,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c00,38,es,,0.015151515151515152,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,7,7,mama_es_esmo_guia-para-pacientes_v1,p004_c01,4,es,,0.014925373134328358,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p026_c01,26,es,,0.014705882352941176,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,9,9,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c01,38,es,,0.014492753623188406,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,hybrid,10,10,mama_es_esmo_guia-para-pacientes_v1,p062_c01,62,es,,0.014285714285714285,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p034_c01,34,es,,0.02889344262295082,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,2,2,mama_es_hureinasofia_protocolo-cancer-mama_2021,p055_c01,55,es,,0.01639344262295082,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,3,3,mama_es_novartis_guia-pacientes-CM_2025,p093_c01,93,es,,0.016129032258064516,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,4,4,mama_es_novartis_guia-pacientes-CM_2025,p093_c00,93,es,,0.016129032258064516,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,5,5,general_es_pfizer_manual-pacientes_2007,p019_c01,19,es,,0.015873015873015872,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,6,6,prostata_es_gepac_guia-cancer-de-prostata_2020,p090_c00,90,es,,0.015625,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,7,7,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c00,38,es,,0.015384615384615385,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,8,8,mama_es_esmo_guia-para-pacientes_v1,p004_c01,4,es,,0.015151515151515152,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,9,9,mama_es_esmo_guia-para-pacientes_v1,p026_c01,26,es,,0.014925373134328358,es,60.0
Q025,¿Puedo quedarme embarazada después de un tratamiento de cancer?,language_aware_hybrid,10,10,general_es_gepac_guia-toxicidad-quimioterapia_v1,p038_c01,38,es,,0.014705882352941176,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,1,1,mama_es_esmo_guia-para-pacientes_v1,p012_c00,12,es,0.18853800365102125,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,2,2,mama_es_esmo_guia-para-pacientes_v1,p004_c00,4,es,0.23257100582122803,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,3,3,mama_es_esmo_guia-para-pacientes_v1,p008_c00,8,es,0.23391952919000192,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,4,4,mama_es_seom_cancer-mama_2025,p002_c00,2,es,0.2352664838810704,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,5,5,mama_es_esmo_guia-para-pacientes_v1,p008_c01,8,es,0.2585207223892212,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,6,6,mama_es_seom_cancer-mama_2025,p009_c00,9,es,0.26068553201132105,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,7,7,mama_es_esmo_guia-para-pacientes_v1,p021_c00,21,es,0.2611980438232422,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,8,8,mama_es_seom_cancer-mama_2025,p010_c00,10,es,0.26296654498177774,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,9,9,mama_es_seom_cancer-mama_2025,p006_c00,6,es,0.2720456502451193,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,semantic,10,10,mama_es_seom_cancer-mama_2025,p001_c00,1,es,0.2739235758781433,,es,
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p012_c00,12,es,,0.01639344262295082,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p004_c00,4,es,,0.016129032258064516,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,3,3,mama_es_esmo_guia-para-pacientes_v1,p008_c00,8,es,,0.015873015873015872,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,4,4,mama_es_seom_cancer-mama_2025,p002_c00,2,es,,0.015625,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,5,5,mama_es_esmo_guia-para-pacientes_v1,p008_c01,8,es,,0.015384615384615385,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,6,6,mama_es_seom_cancer-mama_2025,p009_c00,9,es,,0.015151515151515152,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,7,7,mama_es_esmo_guia-para-pacientes_v1,p021_c00,21,es,,0.014925373134328358,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,8,8,mama_es_seom_cancer-mama_2025,p010_c00,10,es,,0.014705882352941176,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,9,9,mama_es_seom_cancer-mama_2025,p006_c00,6,es,,0.014492753623188406,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,hybrid,10,10,mama_es_seom_cancer-mama_2025,p001_c00,1,es,,0.014285714285714285,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,1,1,mama_es_esmo_guia-para-pacientes_v1,p012_c00,12,es,,0.01639344262295082,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,2,2,mama_es_esmo_guia-para-pacientes_v1,p004_c00,4,es,,0.016129032258064516,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,3,3,mama_es_esmo_guia-para-pacientes_v1,p008_c00,8,es,,0.015873015873015872,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,4,4,mama_es_seom_cancer-mama_2025,p002_c00,2,es,,0.015625,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,5,5,mama_es_esmo_guia-para-pacientes_v1,p008_c01,8,es,,0.015384615384615385,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,6,6,mama_es_seom_cancer-mama_2025,p009_c00,9,es,,0.015151515151515152,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,7,7,mama_es_esmo_guia-para-pacientes_v1,p021_c00,21,es,,0.014925373134328358,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,8,8,mama_es_seom_cancer-mama_2025,p010_c00,10,es,,0.014705882352941176,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,9,9,mama_es_seom_cancer-mama_2025,p006_c00,6,es,,0.014492753623188406,es,60.0
Q026,¿cuáles son los factores de riesgo del cancer de mama?,language_aware_hybrid,10,10,mama_es_seom_cancer-mama_2025,p001_c00,1,es,,0.014285714285714285,es,60.0
Q027,¿Cómo se pueden solicitar pruebas de imagen de mama y qué información es necesaria?,semantic,1,1,mama_es_hureinasofia_protocolo-cancer-mama_2021,p008_c00,8,es,0.26550944241937524,,es,
Q027,¿Cómo se pueden solicitar pruebas de imagen de mama y qué información es necesaria?,semantic,2,2,mama_es_hureinasofia_protocolo-cancer-mama_2021,p023_c00,23,es,0.278552267378839,,es,
Q027,¿Cómo se pueden solicitar pruebas de imagen de mama y qué información es necesaria?,semantic,3,3,mama_es_hureinasofia_protocolo-cancer-mama_2021,p021_c00,21,es,0.30888600998437343,,es,
Q027,¿Cómo se pueden solicitar pruebas de imagen de mama y qué información es necesaria?,semantic,4,4,mama_es_esmo_guia-para-pacientes_v1,p014_c00,14,es,0.32096715694470024,,es,
Q027,¿Cómo se pueden solicitar pruebas de imagen de mama y qué información es necesaria?,semantic,5,5,mama_es_hureinasofia_protocolo-cancer-mama_2021,p010_c00,10,es,0.3449716979231474,,es,
Q027,¿Cómo se pueden solicitar pruebas de imagen de mama y qué información es necesaria?,semantic,6,6,mama_es_hureinasofia_protocolo-cancer-mama_2021,p009_c00,9,es,0.350947222170067,,es,
