question_id,evidence_id,chunk_id,doc_id,page_num,source,lang,evidence_text,relevance_grade,covered_claim_ids,confidence,evidence_origin,retrieved_by,content_sha256,status,notes
Q026,Q026-E0065,p050_c00,mama_es_novartis_guia-pacientes-CM_2025,50,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Evita el alcohol de cualquier tipo. Evita el azúcar, el consumo de pastelería, bollería industrial, refrescos y dulces debe ser muy ocasional.",3,Q026-C14,high,database_chunk,document_claim_search;lexical_claim_snapshot,477ad00df899bb15500fdc6d9c91e49ba1531727ad122b26d03cae548f04ae1c,provisional_machine_judgment,
Q026,Q026-E0066,p064_c00,mama_es_novartis_guia-pacientes-CM_2025,64,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Esta dieta se caracteriza por ser rica en verduras, frutas, aceite de oliva, pescados y legumbres, y limitar el consumo de alcohol, productos grasos, carnes, embutidos, dulces y bebidas azucaradas.",3,Q026-C14,high,database_chunk,document_claim_search;lexical_claim_snapshot;lexical_question_snapshot,d900879b7a59846230e888f0becaa60bbc30903961726f7850f3ff22188daf89,provisional_machine_judgment,
Q026,Q026-E0067,p064_c01,mama_es_novartis_guia-pacientes-CM_2025,64,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,Padecer sobrepeso u obesidad en la edad adulta o ganar mucho peso en poco tiempo aumenta el riesgo de padecer cáncer de mama en la posmenopausia en el caso de las mujeres.,2,Q026-C05,medium,database_chunk,document_claim_search;lexical_claim_snapshot,910902069b50f5b25e29e8f6900b1573ea31911d551da6839672a3fef0a340a1,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q026,Q026-E0069,p069_c00,mama_es_novartis_guia-pacientes-CM_2025,69,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Esto significa que, con base exclusivamente en la evidencia sobre el cáncer, debe evitarse incluso el consumo de pequeñas cantidades de alcohol.",3,Q026-C14,high,database_chunk,document_claim_search;lexical_claim_snapshot,c506c5e2eff45cb0cf1cbef657c59bb037817686d0cb730e6c32400a4fc2cb22,provisional_machine_judgment,
Q026,Q026-E0072,p092_c00,mama_es_novartis_guia-pacientes-CM_2025,92,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_novartis_guia-pacientes-CM_2025.pdf,es,"Como hemos comentado anteriormente, la quimioterapia produce una disminución de la reserva ovárica, disminución que dependerá del tipo de quimioterapia, la dosis y la edad de la paciente, a mayor edad hay mayor riesgo. Se aconsejan los tratamientos combinados (criopreservación de óvulos y embriones y criopreservación de tejido ovárico) con la intención de aumentar la probabilidad de fertilidad.",2,Q026-C05,medium,database_chunk,lexical_claim_snapshot,9878427befcf61ab4f712fdbce84fc7b1c3a99d5cdec4175ff73bf309dcc03a8,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q026,Q026-E0076,p003_c00,mama_es_seom_cancer-mama_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"El cáncer de mama tiene un origen multifactorial, y, en la mayoría de los casos, no se puede identificar de forma clara la causa.",3,Q026-C01;Q026-C02;Q026-C03;Q026-C04;Q026-C05;Q026-C06;Q026-C07;Q026-C08;Q026-C27,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot,cfc99a657d444a4f1759c019683e51e56d8f06332df83840fe8ca791f735f2d4,provisional_machine_judgment,
Q026,Q026-E0077,p003_c01,mama_es_seom_cancer-mama_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,"El uso de terapia hormonal sustitutiva después de la menopausia aumenta el riesgo de cáncer de mama así como el uso de anticonceptivos orales, aunque el incremento absoluto es bajo..",3,Q026-C07;Q026-C08;Q026-C09;Q026-C10;Q026-C11;Q026-C12;Q026-C13;Q026-C14;Q026-C15;Q026-C16;Q026-C17;Q026-C24;Q026-C25;Q026-C05,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;lexical_claim_snapshot;lexical_question_snapshot,ea88e393c8b80624219cfaa0d99e1618c912d82a76eff228f94c1b147b4e3df4,provisional_machine_judgment,
Q026,Q026-E0082,p017_c00,mama_es_seom_cancer-mama_2025,17,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,El pembrolizumab se ha aprobado para el tratamiento del cáncer de mama triple negativo en neoadyuvancia y enfermedad avanzada y atezolizumab en el tratamiento del cáncer de mama avanzado.,3,Q026-C22,high,database_chunk,document_exact_claim,27c28336d6c6cd6e4722f535227f58764f2dc9eddee2f34f7b48c07abc5bbfbf,provisional_machine_judgment,
Q026,Q026-E0087,p006_c01,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,6,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,l poderse producir una menopausia precoz y con ello una esterilidad2. Para las pacientes LSV de cáncer de mama es prioritario evitar y/o reducir el riesgo de secuelas y complicaciones derivadas del diagnóstico y del tratamiento.,2,Q026-C32,medium,database_chunk,lexical_claim_snapshot,82f09b8927807972b8ea1744a320ef8b658bc2a17bdcbad2f03a3e0a3f79c8eb,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q026,Q026-E0094,p013_c01,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,"Promoción de estilos de vida saludables (evitar el consumo tabaco, moderar el consumo de alcohol, control del peso, y potenciar el ejercicio físico durante y después del tratamiento).",3,Q026-C14,high,database_chunk,document_claim_search;document_exact_claim;lexical_claim_snapshot,a88a9cfa3eca48d5b6c2cc1a417e64ed938b4db01ed1eea1736a99886645fb9c,provisional_machine_judgment,
Q026,Q026-E0096,p016_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,16,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,MODERAR EL CONSUMO DE ALCOHOL En las mujeres se recomienda no consumir más de 20 gramos de alcohol al día.,3,Q026-C14,high,database_chunk,document_claim_search;lexical_claim_snapshot,639b1a1cb59dc24aea4cc468f8184dac3218cfa83b57736f77b0ebf39812f0c9,provisional_machine_judgment,
Q026,Q026-E0100,p023_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,23,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Historia familiar de fractura cadera,3,Q026-C30,high,database_chunk,document_claim_search;lexical_claim_snapshot,8a55f3a1075212caf0207053839086345aacd6b51d641db597363d48533b73e8,provisional_machine_judgment,
Q026,Q026-E0101,p025_c00,mama_es_seom_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_recomendaciones-seguimiento-mujeres-supervivientes-cancer-mama_2017.pdf,es,Moderar el consumo de alcohol.,3,Q026-C14,high,database_chunk,document_exact_claim;lexical_claim_snapshot,e6458daad6873f8d94080e87a6cd0ce3907c2c3f395011810460fe19f1693e81,provisional_machine_judgment,
Q026,Q026-E0103,p004_c01,prostata_es_esmo_guia-para-pacientes_2022,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Para algunos pacientes, especialmente los hombres de edad avanzada con cáncer de próstata de crecimiento lento, puede que no sea adecuado o necesario llevar a cabo un tratamiento, ya que es más probable que fallezcan debido a la edad avanzada o por causas distintas al cáncer de próstata y, por lo tanto, los efectos secundarios negativos del tratamiento del cáncer pueden superar cualquier beneficio.",3,Q026-C22,high,database_chunk,lexical_claim_snapshot,d3ad4ad99e5c43bda9792c7765e413dd893fdcc4c4290b6d1d9fee5576ca5cc6,provisional_machine_judgment,
Q026,Q026-E0105,p015_c00,prostata_es_esmo_guia-para-pacientes_2022,15,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"Es importante recordar que tener un factor de riesgo aumenta el riesgo de desarrollar un cáncer, pero eso no significa que se vaya a padecer cáncer seguro. De la misma forma, no tener un factor de riesgo no significa que nunca no se vaya a padecer cáncer. Las causas precisas del cáncer de próstata no se conocen FACTORES QUE PUEDEN AUMENTAR EL RIESGO Aumento de la edad Origen étnico: el cáncer de próstata es más frecuente en los hombres negrosafricanos que en los blancos, y menos frecuente en los asiáticos Antecedentes familiares de cáncer de próstata Ciertas mutaciones genéticas Tener sobrepes",3,Q026-C05;Q026-C19;Q026-C20;Q026-C18,high,database_chunk,document_claim_search;lexical_claim_snapshot,70660f26a065ba12cf4ac30107737678b64775bcee4d871bd3d26e46cdf1f671,provisional_machine_judgment,
Q026,Q026-E0107,p020_c01,prostata_es_esmo_guia-para-pacientes_2022,20,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_esmo_guia-para-pacientes_2022.pdf,es,"pacientes pueden llevar una vida normal con un cáncer de próstata de crecimiento lento durante varios años. Para estos pacientes, los efectos secundarios del tratamiento del cáncer pueden superar cualquier beneficio en términos de prolongación de la vida, ya que es mucho más probable que mueran debido a la edad avanzada o por causas distintas al cáncer de próstata.",3,Q026-C22,high,database_chunk,lexical_claim_snapshot,b2649f8551a4c4c6162ef7826486eb1985d6b7445dbe4a13a4398170aa399f64,provisional_machine_judgment,
Q026,Q026-E0109,p025_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,25,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Los principales factores de riesgo del cáncer de próstata son: · Envejecimiento: El riesgo de cáncer de próstata está muy influido por la edad. Después de los 50 años, el riesgo aumenta de forma exponencial cada año.",2,Q026-C05,medium,database_chunk,lexical_claim_snapshot,25cd5ff7ace29dcb4d233eb6a88c757a1d5e7978e83032e00515ba83a6163bde,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q026,Q026-E0111,p151_c00,prostata_es_gepac_guia-cancer-de-prostata_2020,151,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_gepac_guia-cancer-de-prostata_2020.pdf,es,"Mantener un peso saludable, adoptar una alimentación sana y limitar el consumo de alcohol puede reducir el riesgo de padecer varios tipos de cáncer y otras enfermedades como la diabetes o los problemas cardiovasculares.",3,Q026-C14,high,database_chunk,lexical_claim_snapshot,f036a7315f882bd165f91ab1dc5b067966f9d5407918e03695974e34e9684610,provisional_machine_judgment,
Q026,Q026-E0115,p003_c00,prostata_es_seom_cancer-prostata_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,Obesidad: Parece que la obesidad aumenta el riesgo de tener cáncer de próstat,3,Q026-C14;Q026-C30;Q026-C05,high,database_chunk,document_claim_search;lexical_claim_snapshot,9b81df9a88613adfa717a3fa1fa1bb21b88ffea89146882834a2a491fd54a88f,provisional_machine_judgment,
Q026,Q026-E0116,p003_c01,prostata_es_seom_cancer-prostata_2025,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"No está clara la influencia de la vitamina D sobre el cáncer de próstata. Obesidad: Parece que la obesidad aumenta el riesgo de tener cáncer de próstata y su agresividad. Tabaco: A pesar de que su asociación no es tan clara como con otros tipos de cáncer, se ha visto que el hábito tabáquico puede aumentar el riesgo de cáncer de próstata (sobre todo en personas de alto riesgo como los hombres de raza negra) y su mortalidad.",2,Q026-C05,medium,database_chunk,document_claim_search,185ae5b005bccbde0c04d58d0e7238422e459ac8167ff6257ccdec6c6bdaf3e7,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q026,Q026-E0117,p004_c00,prostata_es_seom_cancer-prostata_2025,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Varones sanos con historia familiar de cáncer de próstata y otros tumores relacionados (cáncer de mama y ovario sobre todo, menos frecuente cáncer de páncreas o melanoma): su identificación es primordial para ofrecer estrategias de detección precoz adecuadas a par",3,Q026-C30,high,database_chunk,lexical_claim_snapshot,48de59111af2056511dd4bafb7d648cf30c2dd7d792a28ee8233e50799179a33,provisional_machine_judgment,
Q026,Q026-E0121,p018_c02,prostata_es_seom_cancer-prostata_2025,18,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_es_SEOM_cancer-prostata_2025.pdf,es,"Sin embargo, a diferencia de lo que ocurre en la recidiva bioquímica, en la enfermedad avanzada esta estrategia de tratamiento podría tener un impacto negativo en la supervivencia global y no está validada con los nuevos tratamientos así que debería ofrecerse sólo a pacientes muy seleccionados de bajo riesgo bien informados de los riesgos para primar la calidad de vida o dentro de un Ensayo Clínico.",3,Q026-C22,high,database_chunk,document_claim_search,806c6f5d2250f1d059ee626a6ce36e68977e3ce51f6d6fc162951f1d9b1a514e,provisional_machine_judgment,
Q026,Q026-E0126,,general_es_pfizer_manual-pacientes_2007,169,C:\Users\mamen\Documents\Python\RAGChatBot\docs\general\general_es_pfizer_manual-pacientes_2007.pdf,es,TELEASISTENCIA El servicio de teleasistencia es un recurso de gran utilidad para aque- llos pacientes de edad avanzada que viven solos y no precisan de cuida- dos continuados en su domicilio.,3,Q026-C22,high,document_only,document_exact_claim,400eb35e7730aa5fc944e599ab242f8f02f30b425c2a9d85ae885ff91ecfd8ce,provisional_machine_judgment,document_only_evidence
Q027,Q027-E0013,p008_c00,mama_es_hureinasofia_protocolo-cancer-mama_2021,8,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_HUReinaSofia_protocolo-cancer-mama_2021.pdf,es,"PETICIÓN DE PRUEBAS DE IMAGEN DE MAMA Para la solicitud de pruebas de imagen de mama, tanto desde Atención Primaria como de Atención Especializada, se utilizará la petición electrónica, desde las plataformas Diraya y PDI.",3,Q027-C01;Q027-C02;Q027-C03;Q027-C04,high,database_chunk,document_claim_search;document_exact_claim;document_question_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;lexical_question_snapshot;semantic_search_persisted,ccf614767b10298a1ee9a3540730798d2619815680d9412ba5034a5384226bf0,provisional_machine_judgment,
Q028,Q028-E0007,p009_c01,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,Genetic testing and BRCA‑associated disease BRCA and BRCA2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46].,3,Q028-C10,high,database_chunk,document_claim_search;existing_gold_db_chunk;lexical_claim_snapshot,6f8fcd809cf3bb5bd636ac0f678c89ef7747fc90342c00a40986cbeb8482bdd8,provisional_machine_judgment,
Q028,Q028-E0008,p009_c02,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46]. In addition to cancer family history and single personal criteria related to early onset or phenotype, testing criteria for BRCA1 and BRCA2 genes have been expanded over time to optimize identification of putative patients who might benefit from active therapies that create DNA double-strand breaks or stalled replication forks, such as the platinum salts or PARPi.",3,Q028-C10,medium,database_chunk,existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,33ba744bcbae89e9502b415add289ba8037b999856a88d3f080f37a9ed557bbc,provisional_machine_judgment,
Q028,Q028-E0011,p011_c00,mama_en_seom-geicam-solti_clinical-guidelines-advanced-breast-cancer_2022,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-advanced-breast-cancer_2022.pdf,en,"However, its incidence can be higher among males with either genetic disorders or germline mutations in cancer susceptibility genes (BRCA2, CHEK2, ATM and PALB2) regardless of family history [57].",3,Q028-C11,high,database_chunk,document_claim_search;lexical_claim_snapshot,6eb8ce18fcde935bf10a856bf5c28b72b529da633555bba5b05e211b29c1f0f5,provisional_machine_judgment,
Q028,Q028-E0013,p001_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,1,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"González‑del‑Alba10 on behalf of the SEOM Hereditary Cancer Working GroupIA1 Received: 5 December 2019 / Accepted: 5 December 2019 / Published online: 30 December 2019 © The Author(s) 2019 Abstract Mutations in BRCA1 and BRCA2 high penetrance genes account for most hereditary breast and ovarian cancer, although other new high-moderate penetrance genes included in multigene panels have increased the genetic diagnosis of hereditary breast and ovarian cancer families by 50%.",3,Q028-C01,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,3e0e8706a60b246f85643d6beb81a670f647d822b03fc9f1399e01aafcff215a,provisional_machine_judgment,
Q028,Q028-E0016,p002_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,2,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Hereditary breast and ovarian cancer syndrome (HBOC): Introduction Hereditary breast and ovarian cancer (HBOC) is a syndrome that involves increased predisposition primarily to breast cancer (BC), and/or to ovarian cancer (OC). Most breast and ovarian cancers are sporadic, while hereditary predisposition accounts for 10-15% of the cases, principally with respect to germline mutations in high penetrance BRCA1/2 genes. Cumulative BC risk for BRCA1 and BRCA2 mutation carriers at 70 years of age is about 57%, respectively, while cumulative OC risk is approximately 40% for BRCA1 and 18% for BRCA2 m",3,Q028-C02;Q028-C01;Q028-C03,high,database_chunk,document_claim_search;document_exact_claim;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,b86e6df174e1e9e28fda53c7c801ceb3217c04c3c1145fcdf7977a5ad219cde8,provisional_machine_judgment,
Q028,Q028-E0019,p003_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"Genetic testing methodologies in HBOC HBOC linked to pathogenic variants in high and moderate penetrance cancer genes constitutes 5 and 15% of the burden of breast and ovarian cancer, respectively. BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/",3,Q028-C10;Q028-C01;Q028-C04,medium,database_chunk,document_claim_search;existing_gold_db_chunk;lexical_claim_snapshot,58c10ea2cc7ac5cc182c90fc62a6887e39111df7f04235efcabee531fc974eec,provisional_machine_judgment,
Q028,Q028-E0020,p003_c01,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,3,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"BRCA1 and BRCA2 are the most common mutated susceptibility genes in both tumors, followed by PALB2 (in BC) and genes with pathogenic variants that confer moderate penetrance cancer risk, such as ATM/CHEK2 (in BC) and BRIP1, RAD51C, RAD51D, MLH1, MSH2, and MSH6 (in OvC) [7].",3,Q028-C04,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,2cdf6c2613138e318246b531c8da0e03396a563b6e27a8909d2c8fd68080dd67,provisional_machine_judgment,
Q028,Q028-E0028,p006_c02,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,6,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,"nically meaningful benefit in radiological PFS in men with BRCA1, BRCA2, or ATM mutations in metastatic castration-resistant prostate cancer, and in PFS as maintenance therapy in pancreatic cancer following platinum-based chemotherapy regimen. Nonetheless, indications for each agent will continue to evolve in keeping with upcoming and ongoing clinical trials. Management of women with familial risk and no germline mutation For those women with a positive family history of BC and no mutation in a high/moderate penetrance gene, BC risk can be estimated by predictive models, such as BOADICEA or Ty",2,Q028-C01,medium,database_chunk,document_claim_search;lexical_claim_snapshot,39227540c6580905d4101c3d0e4bf95e10be5c2bbfefcb0d85d9a1dfc7aa1aa7,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q028,Q028-E0032,p008_c00,mama_en_seom-geicam-solti_clinical-guidelines-hereditary-breast-ovarian-cancer_2019,8,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines-hereditary-breast-ovarian-cancer_2019.pdf,en,Survival after bilateral riskreducing mastectomy in healthy BRCA1 and BRCA2 mutation carriers. Breast Cancer Res Treat.,2,Q028-C01,medium,database_chunk,lexical_claim_snapshot,8471f63dd91c0c93fade46dae07f0882556e50dedb36b147ed3be9ad1ece8518,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q028,Q028-E0033,p009_c01,mama_en_seom-geicam-solti_clinical-guidelines_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,Genetic testing and BRCA‑associated disease BRCA and BRCA2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46].,3,Q028-C10,high,database_chunk,lexical_claim_snapshot,6f8fcd809cf3bb5bd636ac0f678c89ef7747fc90342c00a40986cbeb8482bdd8,provisional_machine_judgment,source_path_missing
Q028,Q028-E0034,p009_c02,mama_en_seom-geicam-solti_clinical-guidelines_2022,9,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,"2 are high-penetrance cancer susceptibility genes involved in homologous recombination DNA repair that are mutated in 5% of unselected BC patients [46]. In addition to cancer family history and single personal criteria related to early onset or phenotype, testing criteria for BRCA1 and BRCA2 genes have been expanded over time to optimize identification of putative patients who might benefit from active therapies that create DNA double-strand breaks or stalled replication forks, such as the platinum salts or PARPi.",3,Q028-C10,medium,database_chunk,lexical_claim_snapshot,33ba744bcbae89e9502b415add289ba8037b999856a88d3f080f37a9ed557bbc,provisional_machine_judgment,source_path_missing
Q028,Q028-E0035,p011_c00,mama_en_seom-geicam-solti_clinical-guidelines_2022,11,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_en_SEOM-GEICAM-SOLTI_clinical-guidelines_2022.pdf,en,"However, its incidence can be higher among males with either genetic disorders or germline mutations in cancer susceptibility genes (BRCA2, CHEK2, ATM and PALB2) regardless of family history [57].",3,Q028-C11,high,database_chunk,lexical_claim_snapshot,6eb8ce18fcde935bf10a856bf5c28b72b529da633555bba5b05e211b29c1f0f5,provisional_machine_judgment,source_path_missing
Q028,Q028-E0037,p013_c00,mama_es_esmo_guia-para-pacientes_v1,13,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Una mujer portadora de una mutación del gen BRCA1 tiene un riesgo de por vida del 65-95% de padecer cáncer de mama, y se cree que más del 90% de los cánceres hereditarios de mama y ovario se deben a una mutación del gen BRCA1 o BRCA2 (PaluchShimon et al.",3,Q028-C05,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot;semantic_search_persisted,7be4af310f41aaa8277c9683adae0f41aac2e7ef187fbb4286c75335c2326328,provisional_machine_judgment,
Q028,Q028-E0042,p034_c00,mama_es_esmo_guia-para-pacientes_v1,34,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"Grupos de población especiales Pacientes con mutaciones del gen BRCA Debido a su mayor riesgo de desarrollar cáncer de mama, a las mujeres portadoras de una mutación del gen BRCA1 o BRCA2 se les puede ofrecer una mastectomía bilateral preventiva con reconstrucción mamaria y una salpingooforectomía bilateral. Después de una mastectomía bilateral, el riesgo de cáncer de mama en estas pacientes se reduce en un 90-95% (Cardoso et al. 2018).",2,Q028-C05,medium,database_chunk,document_claim_search;lexical_claim_snapshot,31874eb7948ce693cc23534b55ceaabb086a3694b06e363a2226536d0d28c416,provisional_machine_judgment,grade_2_vs_3_ambiguous
Q028,Q028-E0044,p068_c01,mama_es_esmo_guia-para-pacientes_v1,68,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_esmo_guia-para-pacientes_v1.pdf,es,"S Medicamentos que ayudan a prevenir o desacelerar la osteoporosis y previenen la fractura de huesos y otros problemas óseos causados por metástasis óseas; también se usan en el tratamiento adyuvante BRCA1 Gen que cuando ha mutado (no funciona correctamente), se asocia con un riesgo muy alto de cáncer de mama y de ovario BRCA2 Gen q",3,Q028-C06;Q028-C07,high,database_chunk,document_claim_search;existing_gold_db_chunk;gold_document_verification;lexical_claim_snapshot,5d3ba7d34e022288048689c28cecc29e386e17f214a55e80cdd6dd98354f26eb,provisional_machine_judgment,
Q028,Q028-E0053,p004_c00,mama_es_seom_cancer-mama_2025,4,C:\Users\mamen\Documents\Python\RAGChatBot\docs\mama\mama_es_SEOM_cancer-mama_2025.pdf,es,El 20-25% de las mutaciones responsables de los cánceres de mama hereditarios ocurren en los genes BRCA 1 y 2.,3,Q028-C09;Q028-C08,high,database_chunk,document_claim_search;lexical_claim_snapshot;semantic_search_persisted,9431033808193d55aa441cc53693cef90a0afec9bf43c7b9fd0944b76594f204,provisional_machine_judgment,
Q028,Q028-E0060,p005_c01,prostata_en_eau-eanm-estro-esur-isup-siog_Guidelines-on-Prostate-Cancer_2026,5,C:\Users\mamen\Documents\Python\RAGChatBot\docs\prostata\prostata_en_EAU-EANM-ESTRO-ESUR-ISUP-SIOG_Guidelines-on-Prostate-Cancer_2026.pdf,en,"Hereditary ≥ 3 cases in the same family, PCa in three successive generations, or ≥ 2 cases in the same family diagnosed < 55 yrs. 3.2.1.b Germline mutations Pathogenic germline mutations in the BRCA2 and HOXB13 genes, but also in the genes CHEK2, BRCA1, ATM, NBS1, and genes involved in Lynch syndrome, have been suggested to increase the risk of PCa [5].",2,Q028-C01,medium,database_chunk,lexical_claim_snapshot,eb6775db44a88d59d0876ee952d64b173f389db46a0b7d5cd2744a64db771221,provisional_machine_judgment,grade_2_vs_3_ambiguous
