question_id,evidence_id,relevance_grade,covered_claim_ids,coverage_type,direct_or_inferred,confidence,decision,rationale,contradiction,outdated,wrong_scope,needs_human_review,review_reason,annotator_type,annotator_version
Q004,Q004-E0008,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q004,Q004-E0009,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q004,Q004-E0010,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q004,Q004-E0011,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0001,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0002,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0003,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0004,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0005,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0006,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0007,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0008,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0009,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0010,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0011,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0012,3,Q005-C01,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0013,3,Q005-C01,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0014,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0015,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0016,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0017,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0018,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0019,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0020,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0021,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0022,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.6667; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0023,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0024,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0025,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.3333; text_verified_in=PDF,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0026,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0027,3,Q005-C01,full_claim,direct,high,accept,claim text appears directly in evidence; best_token_coverage=1.0000; text_verified_in=PDF,false,false,false,true,document_only_evidence,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0028,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0029,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0030,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0031,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q005,Q005-E0032,0,,none,,medium,reject,empty candidate; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0001,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0002,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0003,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0004,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0005,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0006,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0007,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0008,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4444; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0009,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0010,3,Q006-C01,full_claim,direct,medium,accept,nearly complete distinctive-token coverage with numeric consistency; best_token_coverage=0.8889; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0011,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0012,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.2222; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0013,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.4444; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0014,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0015,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.0000; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0016,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0017,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0018,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0019,1,,related_only,,medium,reject,topic-related overlap insufficient to assert claim; best_token_coverage=0.3333; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0020,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0021,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0022,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0023,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0024,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0025,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0026,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0027,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0028,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0029,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0030,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0031,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0032,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0033,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0034,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
Q006,Q006-E0035,0,,none,,high,reject,no useful claim-level support detected; best_token_coverage=0.1111; text_verified_in=DB_snapshot,false,false,false,false,,machine_proposed,rag-evidence-builder-v2.0-rulebased
